total_points,position,was_home,opponent_team,average_goals_per_90,average_assists_per_90,average_ict_per_90,average_goals_conceded_per_90,value,average_influence_per_90,average_creativity_per_90,average_threat_per_90
1,2,False,4,0.0,0.0,2.7,0.0,44.0,20.699999999999996,4.950000000000001,0.0
0,2,False,11,0.0,0.0,2.7,0.0,44.0,20.699999999999996,4.950000000000001,0.0
0,2,True,12,0.0,0.0,3.3749999999999996,0.0,44.0,28.5,5.250000000000001,0.0
0,2,True,19,0.0,0.0,3.3749999999999996,0.0,43.0,28.5,5.250000000000001,0.0
0,2,False,17,0.0,0.0,3.3749999999999996,0.0,43.0,28.5,5.250000000000001,0.0
0,2,True,14,0.0,0.0,3.3749999999999996,0.0,43.0,28.5,5.250000000000001,0.0
0,2,False,18,0.0,0.0,3.3749999999999996,0.0,43.0,28.5,5.250000000000001,0.0
0,2,False,15,0.0,0.0,3.3749999999999996,0.0,43.0,28.5,5.250000000000001,0.0
0,2,True,7,0.0,0.0,3.3749999999999996,0.0,43.0,28.5,5.250000000000001,0.0
0,2,False,9,0.0,0.0,3.3749999999999996,0.0,43.0,28.5,5.250000000000001,0.0
0,2,True,12,0,0,0,0,45.0,0,0,0
1,2,False,20,0,0,0,0,45.0,0,0,0
3,2,True,4,0,0,0.0,0,45.0,0.0,0.0,0.0
1,2,False,1,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0
0,2,True,5,0.0,6.428571428571429,36.642857142857146,0.0,45.0,160.71428571428572,207.6428571428571,0.0
1,2,False,18,0.0,3.6,21.6,3.6,45.0,97.92,117.35999999999999,0.0
0,2,False,16,0.0,3.6,21.6,3.6,44.0,97.92,117.35999999999999,0.0
0,2,True,15,0.0,1.0465116279069768,7.744186046511628,3.13953488372093,44.0,37.88372093023256,39.034883720930225,0.0
0,2,False,19,0.0,1.0465116279069768,7.744186046511628,3.13953488372093,44.0,37.88372093023256,39.034883720930225,0.0
0,2,True,3,0.0,0.6870229007633588,5.290076335877862,4.122137404580153,44.0,26.93129770992367,25.69465648854962,0.0
0,2,True,2,0.0,0.6870229007633588,5.290076335877862,4.122137404580153,44.0,26.93129770992367,25.69465648854962,0.0
0,2,False,11,0.0,0.6870229007633588,5.290076335877862,4.122137404580153,44.0,26.93129770992367,25.69465648854962,0.0
0,2,True,8,0.0,0.6870229007633588,5.290076335877862,4.122137404580153,44.0,26.93129770992367,25.69465648854962,0.0
0,2,True,5,0,0,0,0,45.0,0,0,0
-1,2,False,4,0,0,0,0,45.0,0,0,0
2,2,True,12,0.0,0.0,6.6,2.0,44.0,27.2,1.6,37.0
6,2,False,17,0.0,0.0,5.133333333333333,4.0,44.0,24.133333333333336,2.466666666666667,24.666666666666668
5,2,False,10,0.0,0.0,4.24,2.8,44.0,26.08,1.6,14.8
2,2,True,1,0.0,0.0,3.5714285714285716,2.0,44.0,23.942857142857147,1.314285714285714,10.571428571428571
-1,2,False,13,0.0,0.0,3.066666666666667,1.5555555555555556,45.0,21.244444444444444,1.1777777777777778,8.222222222222221
2,2,False,8,0.0,0.0,2.7892561983471076,1.487603305785124,45.0,19.896694214876035,1.0413223140495866,6.880165289256198
6,2,True,15,0.0,0.0,2.649825783972125,2.1951219512195124,45.0,19.53658536585366,1.0662020905923344,5.801393728222997
6,2,True,18,0.0,0.0,2.6701807228915664,2.033132530120482,45.0,20.006024096385545,1.5587349397590362,5.015060240963855
1,2,False,6,0.0,0.0,2.446949602122016,1.790450928381963,45.0,18.40583554376658,1.4801061007957559,4.416445623342175
0,2,True,19,0.0,0.0,2.4526066350710902,1.599526066350711,45.0,19.00236966824645,1.4395734597156398,3.9454976303317535
2,3,True,6,0,0,0,0,55.0,0,0,0
2,3,False,2,0,0,0,0,55.0,0,0,0
1,3,True,16,0.0,0.0,4.95,1.5,55.0,21.9,23.85,3.0
2,3,False,4,0.0,0.0,5.780487804878049,1.4634146341463414,54.0,13.609756097560977,25.902439024390244,17.5609756097561
2,3,False,11,0.0,0.0,5.942307692307692,1.7307692307692308,53.0,11.076923076923078,22.096153846153843,25.384615384615383
1,3,True,12,0.0,0.0,5.265560165975103,1.4937759336099585,53.0,10.082987551867221,20.278008298755186,21.6597510373444
0,3,True,19,0.0,0.0,4.595166163141993,1.3595166163141994,52.0,13.486404833836861,16.069486404833835,16.042296072507554
10,3,False,17,0.0,0.0,5.389380530973451,1.3274336283185841,52.0,14.389380530973455,18.610619469026545,20.442477876106196
1,3,True,14,0.0,0.0,5.1610169491525415,1.271186440677966,52.0,13.779661016949156,17.89830508474576,19.576271186440678
1,3,False,18,0.2107728337236534,0.0,6.618266978922716,1.2646370023419204,52.0,21.07728337236534,22.131147540983605,22.763466042154565
1,3,False,15,0.2,0.0,6.7,1.2,52.0,20.72,24.04,22.0
6,3,True,7,0.16666666666666666,0.0,6.15,1.3333333333333333,52.0,20.3,22.583333333333332,18.333333333333332
0,3,False,9,0.16333938294010888,0.0,6.07622504537205,1.306715063520871,52.0,20.38475499092559,22.18148820326679,17.96733212341198
3,3,True,2,0,0,0,0,50.0,0,0,0
2,3,False,13,0,0,0,0,50.0,0,0,0
2,3,True,1,0.0,0.0,6.035294117647059,0.0,50.0,13.764705882352942,44.78823529411764,2.1176470588235294
2,3,False,12,0.0,0.0,3.292682926829268,2.1951219512195124,50.0,8.012195121951219,23.871951219512194,1.0975609756097562
3,3,True,20,0.0,0.0,2.9763779527559056,2.4803149606299213,50.0,5.173228346456693,21.543307086614174,3.188976377952756
2,3,False,16,0.0,0.0,3.5581395348837215,4.186046511627907,49.0,6.436046511627907,26.398255813953487,2.877906976744186
1,3,False,15,0.0,0.0,4.168202764976959,3.3179723502304146,49.0,9.829493087557605,25.13364055299539,6.84331797235023
3,3,True,4,0.0,0.0,4.448473282442748,3.0916030534351147,49.0,9.412213740458014,24.681297709923662,10.477099236641221
2,3,True,10,0.0,0.0,4.298507462686567,2.8358208955223883,49.0,9.253731343283583,23.164179104477608,10.597014925373134
2,3,False,9,0.0,0.0,4.194805194805194,2.4675324675324677,49.0,8.64935064935065,21.68831168831169,11.688311688311689
2,3,True,17,0.0,0.0,3.9425287356321834,2.2988505747126435,49.0,8.229885057471266,20.57471264367816,10.689655172413794
2,3,False,19,0.0,0.0,4.001166861143523,2.310385064177363,49.0,9.53558926487748,19.40723453908985,11.131855309218203
0,3,True,18,0.0,0.0,4.305174234424498,2.1858500527983105,49.0,9.617740232312569,18.69376979936642,14.825765575501585
1,3,False,15,0,0,0,0,50.0,0,0,0
3,3,True,19,0,0,0,0,50.0,0,0,0
1,3,False,8,0.0,0.0,1.8,6.0,50.0,15.6,1.2,0.0
0,3,True,18,0.0,0.0,1.5612244897959184,0.9183673469387755,50.0,3.857142857142857,4.224489795918368,7.346938775510204
0,3,False,13,0.0,0.0,2.8421052631578947,0.5921052631578947,50.0,9.355263157894736,9.888157894736842,8.881578947368421
0,3,True,3,0.0,0.0,2.8421052631578947,0.5921052631578947,49.0,9.355263157894736,9.888157894736842,8.881578947368421
0,3,True,9,0.0,0.0,2.8421052631578947,0.5921052631578947,49.0,9.355263157894736,9.888157894736842,8.881578947368421
1,3,False,10,0.0,0.0,2.8421052631578947,0.5921052631578947,49.0,9.355263157894736,9.888157894736842,8.881578947368421
0,3,True,2,0.0,0.0,2.8421052631578947,0.5921052631578947,49.0,9.355263157894736,9.888157894736842,8.881578947368421
1,3,False,20,0.0,0.0,2.6531791907514446,1.0404624277456647,49.0,9.260115606936417,9.156069364161848,7.803468208092486
3,3,False,5,0.0,0.0,2.6531791907514446,1.0404624277456647,49.0,9.260115606936417,9.156069364161848,7.803468208092486
1,3,True,12,0.0,0.0,2.7512953367875648,0.9326424870466321,49.0,8.300518134715025,8.347150259067357,11.191709844559586
0,3,False,1,0.0,0.0,2.241106719367589,0.7114624505928854,49.0,7.399209486166008,6.616600790513833,8.537549407114625
0,2,False,3,0,0,0,0,40.0,0,0,0
0,2,True,8,0,0,0,0,40.0,0,0,0
0,2,False,7,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,True,19,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,False,1,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,True,13,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,True,17,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,False,11,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,False,16,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,True,6,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,False,9,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,True,4,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,False,15,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,False,3,0,0,0,0,45.0,0,0,0
0,2,True,8,0,0,0,0,45.0,0,0,0
0,2,False,7,0,0,0.0,0,45.0,0.0,0.0,0.0
0,2,True,19,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0
0,2,False,1,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0
2,2,True,13,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0
5,2,True,17,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0
8,2,False,11,0.0,0.0,2.25,1.40625,44.0,21.65625,0.703125,0.0
11,2,False,16,0.0,0.0,3.2142857142857144,0.5844155844155844,44.0,14.844155844155845,11.805194805194805,5.259740259740259
1,2,True,6,0.0,0.0,5.348360655737705,0.36885245901639346,44.0,17.40983606557377,30.282786885245898,5.532786885245901
1,2,False,9,0.2694610778443114,0.0,6.062874251497006,0.5389221556886228,44.0,25.59880239520958,26.676646706586826,8.083832335329342
6,2,True,4,0.21226415094339623,0.0,5.327830188679245,0.8490566037735849,44.0,23.05188679245283,23.56132075471698,6.367924528301887
0,2,False,15,0.17509727626459143,0.0,4.93774319066148,1.2256809338521402,44.0,21.71206225680934,22.09727626459144,5.252918287937743
0,2,True,2,0,0,0,0,45.0,0,0,0
0,2,False,13,0,0,0,0,45.0,0,0,0
0,2,True,1,0,0,0.0,0,45.0,0.0,0.0,0.0
0,2,False,12,0,0,0.0,0,45.0,0.0,0.0,0.0
0,2,True,20,0,0,0.0,0,45.0,0.0,0.0,0.0
0,2,False,16,0,0,0.0,0,45.0,0.0,0.0,0.0
0,2,False,15,0,0,0.0,0,44.0,0.0,0.0,0.0
0,2,True,4,0,0,0.0,0,44.0,0.0,0.0,0.0
0,2,True,10,0,0,0.0,0,44.0,0.0,0.0,0.0
0,2,False,9,0,0,0.0,0,44.0,0.0,0.0,0.0
0,2,True,17,0,0,0.0,0,44.0,0.0,0.0,0.0
0,2,False,19,0,0,0.0,0,44.0,0.0,0.0,0.0
0,2,True,18,0,0,0.0,0,44.0,0.0,0.0,0.0
0,2,False,10,0,0,0,0,40.0,0,0,0
0,2,True,14,0,0,0,0,40.0,0,0,0
0,2,False,9,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,True,8,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,False,7,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,True,11,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,True,1,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,False,3,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,False,15,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,True,5,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,True,6,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,False,2,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,True,20,0,0,0.0,0,40.0,0.0,0.0,0.0
4,4,False,10,0,0,0,0,45.0,0,0,0
0,4,True,14,0,0,0,0,45.0,0,0,0
0,4,False,9,0.0,15.0,15.0,0.0,45.0,0.0,0.0,150.0
0,4,True,8,0.0,15.0,15.0,0.0,45.0,0.0,0.0,150.0
0,4,False,7,0.0,15.0,15.0,0.0,45.0,0.0,0.0,150.0
0,4,True,11,0.0,15.0,15.0,0.0,45.0,0.0,0.0,150.0
0,4,True,1,0.0,15.0,15.0,0.0,45.0,0.0,0.0,150.0
0,4,False,3,0.0,15.0,15.0,0.0,45.0,0.0,0.0,150.0
0,4,False,15,0.0,15.0,15.0,0.0,45.0,0.0,0.0,150.0
0,4,True,5,0.0,15.0,15.0,0.0,45.0,0.0,0.0,150.0
0,4,True,6,0.0,15.0,15.0,0.0,45.0,0.0,0.0,150.0
0,4,False,2,0.0,15.0,15.0,0.0,45.0,0.0,0.0,150.0
0,4,True,20,0.0,15.0,15.0,0.0,45.0,0.0,0.0,150.0
0,1,False,14,0,0,0,0,40.0,0,0,0
0,1,True,15,0,0,0,0,40.0,0,0,0
0,1,False,19,0,0,0.0,0,40.0,0.0,0.0,0.0
0,1,True,11,0,0,0.0,0,40.0,0.0,0.0,0.0
0,1,False,9,0,0,0.0,0,40.0,0.0,0.0,0.0
0,1,True,10,0,0,0.0,0,40.0,0.0,0.0,0.0
0,1,False,12,0,0,0.0,0,40.0,0.0,0.0,0.0
0,1,True,18,0,0,0.0,0,40.0,0.0,0.0,0.0
0,1,False,4,0,0,0.0,0,40.0,0.0,0.0,0.0
0,1,True,16,0,0,0.0,0,40.0,0.0,0.0,0.0
0,1,False,13,0,0,0.0,0,40.0,0.0,0.0,0.0
0,1,True,6,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,False,14,0,0,0,0,40.0,0,0,0
0,2,True,15,0,0,0,0,40.0,0,0,0
0,2,False,19,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,True,11,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,False,9,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,True,10,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,False,12,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,True,18,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,False,4,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,True,16,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,False,13,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,True,6,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,False,14,0,0,0,0,40.0,0,0,0
0,2,True,15,0,0,0,0,40.0,0,0,0
0,2,False,19,0,0,0.0,0,40.0,0.0,0.0,0.0
1,2,True,11,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,False,9,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,True,10,0.0,0.0,0.0,0.0,40.0,9.0,0.0,0.0
0,2,False,12,0.0,0.0,0.0,0.0,40.0,9.0,0.0,0.0
0,2,True,18,0.0,0.0,0.0,0.0,40.0,9.0,0.0,0.0
0,2,False,4,0.0,0.0,0.0,0.0,40.0,9.0,0.0,0.0
0,2,True,16,0.0,0.0,0.0,0.0,40.0,9.0,0.0,0.0
0,2,False,13,0.0,0.0,0.0,0.0,40.0,9.0,0.0,0.0
0,2,True,6,0.0,0.0,0.0,0.0,40.0,9.0,0.0,0.0
0,2,False,8,0,0,0,0,40.0,0,0,0
0,2,True,18,0,0,0,0,40.0,0,0,0
0,2,False,11,0,0,0.0,0,40.0,0.0,0.0,0.0
1,2,False,2,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,True,18,0,0,0.0,0,40.0,0.0,0.0,0.0
1,2,False,6,0.0,0.0,0.8,0.0,40.0,0.8,3.0,4.0
1,2,False,8,0.0,0.0,1.08,0.0,40.0,0.72,4.14,7.2
1,2,True,20,0.0,0.0,0.6428571428571429,1.2857142857142858,40.0,1.9285714285714286,2.1214285714285714,2.5714285714285716
1,2,True,9,0.0,0.0,0.6382978723404256,1.2765957446808511,40.0,1.9148936170212767,2.2978723404255317,2.5531914893617023
1,2,False,17,0.0,0.0,2.6369426751592355,1.1464968152866242,40.0,4.356687898089172,8.369426751592357,13.757961783439491
0,2,False,12,0.0,0.0,2.7055214723926375,1.1042944785276074,40.0,4.306748466257669,8.337423312883436,14.355828220858896
0,2,True,3,0.0,0.0,2.565610859728506,1.2217194570135748,40.0,5.131221719457014,7.248868778280543,13.031674208144796
0,2,False,14,0.0,0.0,2.565610859728506,1.2217194570135748,40.0,5.131221719457014,7.248868778280543,13.031674208144796
0,3,True,12,0,0,0,0,45.0,0,0,0
0,3,False,20,0,0,0,0,45.0,0,0,0
0,3,True,4,0,0,0.0,0,45.0,0.0,0.0,0.0
0,3,False,1,0,0,0.0,0,45.0,0.0,0.0,0.0
0,3,True,5,0,0,0.0,0,45.0,0.0,0.0,0.0
0,3,False,18,0,0,0.0,0,45.0,0.0,0.0,0.0
0,3,False,16,0,0,0.0,0,45.0,0.0,0.0,0.0
0,3,True,15,0,0,0.0,0,44.0,0.0,0.0,0.0
0,3,False,19,0,0,0.0,0,44.0,0.0,0.0,0.0
0,3,True,3,0,0,0.0,0,44.0,0.0,0.0,0.0
1,3,True,2,0,0,0.0,0,44.0,0.0,0.0,0.0
0,3,False,11,0,0,0.0,0,44.0,0.0,0.0,0.0
0,3,True,8,0.0,0.0,0.0,0.0,44.0,0.0,9.0,0.0
0,2,True,20,0,0,0,0,40.0,0,0,0
0,2,False,17,0,0,0,0,40.0,0,0,0
0,2,True,6,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,False,5,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,True,8,0,0,0.0,0,40.0,0.0,0.0,0.0
1,2,False,4,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,True,2,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,False,7,0.0,0.0,2.057142857142857,3.857142857142857,40.0,16.457142857142856,3.471428571428572,0.0
0,2,True,1,0.0,0.0,2.057142857142857,3.857142857142857,40.0,16.457142857142856,3.471428571428572,0.0
0,2,False,10,0.0,0.0,2.057142857142857,3.857142857142857,40.0,16.457142857142856,3.471428571428572,0.0
0,2,True,9,0.0,0.0,2.057142857142857,3.857142857142857,40.0,16.457142857142856,3.471428571428572,0.0
0,2,False,12,0.0,0.0,2.057142857142857,3.857142857142857,40.0,16.457142857142856,3.471428571428572,0.0
0,1,True,4,0,0,0,0,40.0,0,0,0
0,1,False,1,0,0,0,0,40.0,0,0,0
0,1,True,17,0,0,0.0,0,40.0,0.0,0.0,0.0
0,1,False,6,0,0,0.0,0,39.0,0.0,0.0,0.0
0,1,True,14,0,0,0.0,0,39.0,0.0,0.0,0.0
0,1,False,5,0,0,0.0,0,39.0,0.0,0.0,0.0
0,1,False,18,0,0,0.0,0,39.0,0.0,0.0,0.0
0,1,True,16,0,0,0.0,0,39.0,0.0,0.0,0.0
0,1,False,3,0,0,0.0,0,39.0,0.0,0.0,0.0
0,1,True,7,0,0,0.0,0,39.0,0.0,0.0,0.0
0,1,True,11,0,0,0.0,0,39.0,0.0,0.0,0.0
0,1,False,20,0,0,0.0,0,39.0,0.0,0.0,0.0
0,1,True,13,0,0,0.0,0,39.0,0.0,0.0,0.0
0,3,True,4,0,0,0,0,50.0,0,0,0
1,3,False,1,0,0,0,0,50.0,0,0,0
0,3,True,17,0,0,0.0,0,50.0,0.0,0.0,0.0
0,3,False,6,0.0,0.0,0.3333333333333333,3.3333333333333335,50.0,0.0,4.0,0.0
0,3,True,14,0.0,0.0,0.3333333333333333,3.3333333333333335,49.0,0.0,4.0,0.0
0,3,False,5,0.0,0.0,1.0,2.2222222222222223,49.0,8.444444444444445,1.7777777777777777,0.0
0,3,False,18,0.0,0.0,1.0,2.2222222222222223,49.0,8.444444444444445,1.7777777777777777,0.0
1,3,True,16,0.0,0.0,1.0,2.2222222222222223,49.0,8.444444444444445,1.7777777777777777,0.0
0,3,False,3,0.0,0.0,1.0,2.2222222222222223,49.0,8.444444444444445,1.7777777777777777,0.0
1,3,True,7,0.0,0.0,0.8901098901098901,1.978021978021978,49.0,7.516483516483516,1.6813186813186816,0.0
6,3,True,11,0.0,0.0,0.8901098901098901,1.978021978021978,48.0,7.516483516483516,1.6813186813186816,0.0
1,3,False,20,0.0,0.0,1.1818181818181819,1.8181818181818181,48.0,9.81818181818182,1.9090909090909092,0.0
0,3,True,13,0.0,0.5357142857142857,1.4464285714285716,1.0714285714285714,48.0,9.107142857142858,2.303571428571429,3.2142857142857144
0,3,True,5,0,0,0,0,45.0,0,0,0
0,3,False,4,0,0,0,0,45.0,0,0,0
0,3,True,12,0,0,0.0,0,45.0,0.0,0.0,0.0
0,3,False,17,0,0,0.0,0,45.0,0.0,0.0,0.0
0,3,False,10,0,0,0.0,0,44.0,0.0,0.0,0.0
0,3,True,1,0,0,0.0,0,44.0,0.0,0.0,0.0
0,3,False,13,0,0,0.0,0,44.0,0.0,0.0,0.0
0,3,False,8,0,0,0.0,0,44.0,0.0,0.0,0.0
0,3,True,15,0,0,0.0,0,44.0,0.0,0.0,0.0
0,3,True,18,0,0,0.0,0,44.0,0.0,0.0,0.0
0,3,False,6,0,0,0.0,0,44.0,0.0,0.0,0.0
0,3,True,19,0,0,0.0,0,44.0,0.0,0.0,0.0
0,3,True,5,0,0,0,0,45.0,0,0,0
0,3,False,4,0,0,0,0,45.0,0,0,0
0,3,True,12,0,0,0.0,0,45.0,0.0,0.0,0.0
0,3,False,17,0,0,0.0,0,44.0,0.0,0.0,0.0
0,3,False,10,0,0,0.0,0,44.0,0.0,0.0,0.0
0,3,True,1,0,0,0.0,0,44.0,0.0,0.0,0.0
0,3,False,13,0,0,0.0,0,43.0,0.0,0.0,0.0
0,3,False,8,0,0,0.0,0,43.0,0.0,0.0,0.0
0,3,True,15,0,0,0.0,0,43.0,0.0,0.0,0.0
0,3,True,18,0,0,0.0,0,43.0,0.0,0.0,0.0
0,3,False,6,0,0,0.0,0,43.0,0.0,0.0,0.0
0,3,True,19,0,0,0.0,0,43.0,0.0,0.0,0.0
0,3,True,16,0,0,0,0,45.0,0,0,0
0,3,False,5,0,0,0,0,45.0,0,0,0
0,3,True,13,0,0,0.0,0,45.0,0.0,0.0,0.0
1,3,False,20,0,0,0.0,0,45.0,0.0,0.0,0.0
1,3,False,12,0,0,0.0,0,45.0,0.0,0.0,0.0
1,3,True,7,0.0,0.0,51.0,0.0,45.0,114.0,9.0,390.0
0,3,True,3,0.0,0.0,30.0,7.5,45.0,72.0,4.5,225.0
1,3,False,9,0.0,0.0,19.125,2.8125,45.0,41.0625,44.71875,106.875
1,3,True,4,0.0,0.0,19.125,2.8125,45.0,41.0625,44.71875,106.875
0,3,False,14,0.0,0.0,16.714285714285715,2.857142857142857,45.0,30.285714285714285,40.857142857142854,97.14285714285714
1,3,True,8,0.0,0.0,15.91304347826087,2.608695652173913,45.0,34.17391304347826,37.30434782608695,88.69565217391305
0,3,False,18,0.0,0.0,15.91304347826087,2.608695652173913,45.0,34.17391304347826,37.30434782608695,88.69565217391305
0,3,True,2,0.0,0.0,16.86206896551724,2.0689655172413794,44.0,31.448275862068964,44.379310344827594,93.10344827586206
0,3,False,15,0,0,0,0,45.0,0,0,0
0,3,True,19,0,0,0,0,45.0,0,0,0
0,3,False,8,0,0,0.0,0,45.0,0.0,0.0,0.0
0,3,True,18,0,0,0.0,0,45.0,0.0,0.0,0.0
0,3,False,13,0,0,0.0,0,45.0,0.0,0.0,0.0
0,3,True,3,0,0,0.0,0,45.0,0.0,0.0,0.0
0,3,True,9,0,0,0.0,0,44.0,0.0,0.0,0.0
0,3,False,10,0,0,0.0,0,44.0,0.0,0.0,0.0
0,3,True,2,0,0,0.0,0,44.0,0.0,0.0,0.0
0,3,False,20,0,0,0.0,0,44.0,0.0,0.0,0.0
0,3,False,5,0,0,0.0,0,44.0,0.0,0.0,0.0
0,3,True,12,0,0,0.0,0,44.0,0.0,0.0,0.0
0,3,False,1,0,0,0.0,0,44.0,0.0,0.0,0.0
0,3,True,17,0,0,0,0,50.0,0,0,0
0,3,False,6,0,0,0,0,50.0,0,0,0
0,3,True,20,0,0,0.0,0,50.0,0.0,0.0,0.0
0,3,False,16,0,0,0.0,0,50.0,0.0,0.0,0.0
0,3,False,19,0,0,0.0,0,50.0,0.0,0.0,0.0
0,3,True,9,0,0,0.0,0,50.0,0.0,0.0,0.0
0,3,True,10,0,0,0.0,0,50.0,0.0,0.0,0.0
0,3,False,1,0,0,0.0,0,50.0,0.0,0.0,0.0
0,3,False,5,0,0,0.0,0,50.0,0.0,0.0,0.0
0,3,True,8,0,0,0.0,0,50.0,0.0,0.0,0.0
0,3,False,14,0,0,0.0,0,50.0,0.0,0.0,0.0
0,3,True,15,0,0,0.0,0,50.0,0.0,0.0,0.0
0,3,False,3,0,0,0.0,0,50.0,0.0,0.0,0.0
0,2,True,13,0,0,0,0,40.0,0,0,0
0,2,False,16,0,0,0,0,40.0,0,0,0
0,2,True,5,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,False,2,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,True,18,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,False,6,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,False,8,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,True,20,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,True,9,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,False,17,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,False,12,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,True,3,0,0,0.0,0,39.0,0.0,0.0,0.0
0,2,False,14,0,0,0.0,0,39.0,0.0,0.0,0.0
1,3,True,13,0,0,0,0,45.0,0,0,0
0,3,False,16,0,0,0,0,45.0,0,0,0
0,3,True,5,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0
0,3,False,2,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0
0,3,True,18,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0
0,3,False,6,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0
0,3,False,8,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0
0,3,True,20,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0
0,3,True,9,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0
0,3,False,17,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0
0,3,False,12,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0
0,3,True,3,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0
0,3,False,14,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0
0,1,False,11,0,0,0,0,40.0,0,0,0
0,1,True,9,0,0,0,0,40.0,0,0,0
0,1,False,18,0,0,0.0,0,40.0,0.0,0.0,0.0
0,1,True,15,0,0,0.0,0,40.0,0.0,0.0,0.0
0,1,False,3,0,0,0.0,0,40.0,0.0,0.0,0.0
0,1,True,17,0,0,0.0,0,40.0,0.0,0.0,0.0
0,1,True,13,0,0,0.0,0,40.0,0.0,0.0,0.0
0,1,False,19,0,0,0.0,0,40.0,0.0,0.0,0.0
0,1,False,6,0,0,0.0,0,40.0,0.0,0.0,0.0
0,1,True,16,0,0,0.0,0,40.0,0.0,0.0,0.0
0,1,False,7,0,0,0.0,0,40.0,0.0,0.0,0.0
0,1,True,10,0,0,0.0,0,40.0,0.0,0.0,0.0
0,1,False,4,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,False,11,0,0,0,0,40.0,0,0,0
0,2,True,9,0,0,0,0,40.0,0,0,0
0,2,False,18,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,True,15,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,False,3,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,True,17,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,True,13,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,False,19,0,0,0.0,0,40.0,0.0,0.0,0.0
0,2,False,6,0,0,0.0,0,40.0,0.0,0.0,0.0
